Unnamed: 0,premise,hypothesis,label,reviwers_output,confuse_sentence,low_quality,index,readable_label,negated_part
207.0,Um lagarto está posicionado sobre um afloramento rochoso cercado por galhos secos,Existe um lagarto em um local rochoso com galhos secos ao redor,1,Entailment,OK,N,,,
208.0,Uma rua é composta por várias casas coloridas vistas de frente,As casas vistas de frente são coloridas,1,Entailment,OK,N,,,
209.0,"Depois de um dia de pesca, o pescador visualiza a praia com coqueiros para onde volta",O pescador está retornando para a praia após a pesca.,1,Entailment,OK,N,,,
210.0,Duas garrafas do vinho tinto estão dispostas sobre uma mesa de madeira,Há vinho tinto em cima de uma mesa,1,Entailment,OK,N,,,
211.0,"A sala possui uma mesa decorada, uma planta, um puff e vários artigos decorativos","A sala é vazia, sem móveis ou decorações.",0,Contradiction,OK,N,,,
212.0,Três gatinhos estão se divertindo em um jardim florido,Não há gatos no jardim,0,Contradiction,OK,N,,,
213.0,Não há nenhuma mulher descascando algumas batatas agilmente com um descascador,Uma mulher está descascando batatas rapidamente com um descascador,0,Contradiction,OK,N,,,
214.0,Uma mulher está caminhando sob a neve,A mulher está se movendo ao ar livre.,1,Entailment,OK,N,,,
215.0,A mulher está sentada no jardim e a criança está escorregando do balanço,A mulher está dentro de casa e a criança está dormindo,0,Contradiction,OK,N,,,
216.0,Uma mulher está derramando um jarro de calda de chocolate em um bolo esfarelado,O bolo está sendo coberto com calda de chocolate.,1,Entailment,OK,N,,,
217.0,Duas crianças estão se divertindo juntas no parquinho,Há crianças brincando no parquinho.,1,Entailment,OK,N,,,
218.0,Mãos masculinas tatuadas estão realizando trabalhos manuais em madeira,As tatuagens nas mãos são de desenhos tribais.,2,Neutral,OK,N,,,
219.0,Não há ninguém lavando o carro,O carro não está sendo lavado,1,Entailment,OK,N,,,
220.0,"Um mini hambúrguer artesanal de carne bovina é servido espetado por um palito gourmet, acompanhado de tomate cereja e alface americana",O mini hambúrguer artesanal é acompanhado de vegetais,1,Entailment,OK,N,,,
221.0,Um bolo comemorativo está sendo feito na confeitaria,Um bolo está sendo preparado na confeitaria para uma celebração,1,Entailment,OK,N,,,
222.0,Os pés de uma modelo estão calçados com um sapato de verniz,A modelo está usando sapatos de verniz.,1,Entailment,OK,N,,,
223.0,Um pequeno garoto oriental está sentado além do grupo e está se divertindo com um pião,Um menino asiático está brincando com um pião longe do grupo,1,Entailment,OK,N,,,
224.0,Vários educadores se reúnem para iniciar um projeto,Um grupo de educadores está começando um projeto,1,Entailment,OK,N,,,
225.0,Uma mulher está folheando um livro com várias outras obras empilhadas ao fundo,"A mulher está apenas observando as obras ao fundo, sem tocar em nenhum livro",0,Contradiction,OK,N,,,
226.0,O palácio do governo está aberto a visitações,O palácio do governo está fechado ao público.,0,Contradiction,OK,N,,,
227.0,Depois do almoço foi servido uma sobremesa de sorvete de creme,Sorvete de creme foi servido.,1,Entailment,OK,N,,,
228.0,A energia elétrica não deve ser interrompida durante a pandemia,O fornecimento de gás não deve ser interrompido durante a pandemia.,2,Neutral,OK,N,,,
229.0,"Uma mulher negra, com uma expressão séria, está encostada em um objeto vermelho",Uma pessoa com uma expressão séria está encostada em um objeto vermelho,1,Entailment,OK,N,,,
230.0,Eu e minha mãe tiramos uma selfie enquanto ela segurava um buquê de flores amarelas,Minha mãe e eu temos uma foto juntas com um buquê de flores amarelas.,1,Entailment,OK,N,,,
231.0,Uma mão é vista segurando uma pipa em direção a um arco-íris ao fundo,Não há arco-íris à vista.,0,Contradiction,OK,N,,,
232.0,Duas mulheres são personagens centrais desta obra de arte,A obra de arte é focada em duas mulheres,1,Entailment,OK,N,,,
233.0,A veterinária está cuidando de dois cachorros doentes ao mesmo tempo,A veterinária está atendendo somente um cachorro,0,Contradiction,OK,N,,,
234.0,A modelo veste um biquíni azul com detalhe em verde,A modelo tem cabelo preto longo,2,Neutral,OK,N,,,
235.0,Uma mãe e seu filho estão sendo assustados no carrinho de um trem fantasma,A mãe e o filho estão rindo no carrinho do trem fantasma,0,Contradiction,OK,N,,,
236.0,Um gato cinza escuro e um coelho branco puro estão correndo no jardim,Não há animais no jardim.,0,Contradiction,OK,N,,,
237.0,O resultado da segunda chamada do vestibular já está disponível no site oficial,Ainda não se sabe o resultado da segunda chamada do vestibular.,0,Contradiction,OK,N,,,
238.0,Uma pessoa está engajada em estudos,A pessoa está dormindo.,0,Contradiction,OK,N,,,
239.0,"Várias pimentas de cores verdes, laranjas e vermelhas estão reunidas","Há uma cesta de pimentas amarelas ao lado das pimentas verdes, laranjas e vermelhas.",2,Neutral,OK,N,,,
240.0,Um indivíduo está vestindo um suéter vermelho e caminhando descalço no campo de futebol,O indivíduo está usando sapatos e andando num campo de voleibol.,0,Contradiction,OK,N,,,
241.0,O perfume tem vidro de cor preta com tampa preta,O perfume está em um frasco de vidro transparente.,0,Contradiction,OK,N,,,
242.0,Uma mulher está se expressando com um piano,Uma mulher está tocando piano,1,Entailment,OK,N,,,
243.0,Não há nenhum cachorro pulando a cerca com uma bola,A cerca não está sendo pulada por um cachorro com uma bola,1,Entailment,OK,N,,,
244.0,Um par de tênis preto infantil é visto de cima para baixo,Há um par de meias de criança ao lado do tênis.,2,Neutral,OK,N,,,
245.0,"Duas mulheres, um homem e duas pequenas meninas estão reunidos ao ar livre de uma larga praça, diante de uma multidão de espectadores","Não há ninguém reunido ao ar livre em uma praça, muito menos diante de uma multidão de espectadores.",0,Contradiction,OK,N,,,
246.0,Um homem está aparando a barba meticulosamente,Um homem está penteando o cabelo,2,Neutral,OK,N,,,
247.0,"A modelo está sentada em uma cadeira em uma casa, vestindo um chinelo rasteira bege com enfeite","A modelo está de pé na rua, usando uma sandália de salto alto preta.",0,Contradiction,OK,N,,,
248.0,Dois gatos estão se divertindo no jardim cheio de flores,Os gatos estão dentro de casa,0,Contradiction,OK,N,,,
249.0,Pacotes de bombons de chocolate com banana e chocolate com amendoim sem açúcar estão dispostos sobre uma mesa,Pacotes de bombons de chocolate com açúcar estão dispostos sobre a mesa.,0,Contradiction,OK,N,,,
250.0,Um senhor de 50 anos está sorrindo com alegria,O homem de meia-idade está expressando felicidade através de seu sorriso.,1,Entailment,OK,N,,,
251.0,Uma criança está alimentando um pato amarelo com migalhas de pão na beira do lago,O pato amarelo está sendo alimentado com migalhas de pão por uma criança.,1,Entailment,OK,N,,,
252.0,Um aparelho removível está presente,Não há aparelho removível disponível,0,Contradiction,OK,N,,,
253.0,Não há nenhuma mulher descascando algumas batatas agilmente com um descascador,Nenhuma mulher está usando um descascador para descascar batatas de maneira ágil,1,Entailment,OK,N,,,
254.0,Os pais estão observando suas trigêmeas recém-nascidas,Os pais estão olhando seus filhos gêmeos,0,Contradiction,OK,N,,,
255.0,Um homem está descascando uma batata amarela,O homem não está descascando uma batata,0,Contradiction,OK,N,,,
256.0,Um campo de futebol à beira-mar está deserto,O campo de futebol à beira-mar está cheio de jogadores,0,Contradiction,OK,N,,,
257.0,"Uma pessoa de blusa verde estampada está sentada em frente a uma grande árvore, usando óculos escuros e segurando o cabelo",A pessoa não está usando óculos.,0,Contradiction,OK,N,,,
258.0,Caramelos de leite estão dispostos na mão,Os caramelos de leite estão embrulhados em papel dourado.,2,Neutral,OK,N,,,
259.0,Uma reunião está ocorrendo virtualmente com a participação de várias pessoas apresentadas em formato de mosaico,"As pessoas estão se reunindo fisicamente, não virtualmente",0,Contradiction,OK,N,,,
260.0,A mulher não está pintando uma tela de tecido,A tela de tecido não está sendo pintada por uma mulher,1,Entailment,OK,N,,,
261.0,Uma menina jovem está dançando e tocando o piano,Uma menina jovem está tocando o piano,1,Entailment,OK,N,,,
262.0,"Um homem, que está de pé, está declamando um poema e tocando flauta",Existe um homem tocando flauta e recitando versos,1,Entailment,OK,N,,,
263.0,Um gato preto está deitado em uma almofada,O gato preto está correndo ao redor da casa.,0,Contradiction,OK,N,,,
264.0,Vários indivíduos se encontram em um campo de futebol para um torneio amador,Não há ninguém no campo de futebol.,0,Contradiction,OK,N,,,
265.0,A senhora serviu um bule de chá aos seus convidados,A senhora não serviu nada para seus convidados.,0,Contradiction,OK,N,,,
266.0,"Uma família está reunida em casa, sentada no sofá",Pessoas estão juntas sentadas no sofá de uma casa.,1,Entailment,OK,N,,,
267.0,Um homem está acariciando um guaxinim,Um homem adora animais,2,Neutral,OK,N,,,
268.0,Panquecas estão servidas em um prato branco com detalhes de bolinhas verdes,Panquecas estão em um prato com detalhes verdes,1,Entailment,OK,N,,,
269.0,Leitos estão organizados separadamente por divisórias,Os leitos estão organizados sem divisórias,0,Contradiction,OK,N,,,
270.0,Uma garota está dançando sob a chuva no campo,A garota está dançando ballet no campo.,2,Neutral,OK,N,,,
271.0,Uma mulher está apresentando uma palestra em um palco,Uma palestra está sendo apresentada por uma mulher no palco,1,Entailment,OK,N,,,
272.0,Um estudo revela que a expectativa de vida diminui ao consumir mais de sete latas de cerveja por semana,Beber mais de sete latas de cerveja por semana não tem efeito na expectativa de vida.,0,Contradiction,OK,N,,,
273.0,Vários pedaços de sushi estão sendo degustados por um homem,Um homem não está comendo sushi,0,Contradiction,OK,N,,,
274.0,Um prato do restaurante contém filé de salmão acompanhado de batatas,O restaurante está servindo filé de salmão com batatas,1,Entailment,OK,N,,,
275.0,Dois amigos estão relaxando à sombra de uma árvore em uma tarde ensolarada,Há dois amigos sob uma árvore.,1,Entailment,OK,N,,,
276.0,"Uma árvore de grande porte tem um risco iminente de queda, colocando a população em perigo",A população está em perigo devido ao risco de queda de uma árvore de grande porte.,1,Entailment,OK,N,,,
277.0,Diversos vasos contendo mudas estão localizados em uma estufa,As mudas estão sendo regadas diariamente,2,Neutral,OK,N,,,
278.0,Uma raposa vermelha está correndo em direção a um coelho branco na floresta coberta de neve,A raposa vermelha está perseguindo uma presa na floresta nevada.,1,Entailment,OK,N,,,
279.0,Uma pessoa está engajada em estudos,A pessoa está lendo um livro de romance.,2,Neutral,OK,N,,,
280.0,Uma equipe de chefs está exibindo seus pratos gourmet e posando para a fotografia,A equipe de chefs preparou pratos gourmet para a fotografia.,1,Entailment,OK,N,,,
281.0,Não há nenhuma mulher cozinhando macarrão,O macarrão não está sendo preparado por uma mulher.,1,Entailment,OK,N,,,
282.0,Alguém está derramando suco de laranja na mulher,A mulher está sendo molhada com suco de laranja.,1,Entailment,OK,N,,,
283.0,Um homem está soltando um pássaro,O pássaro é um canário,2,Neutral,OK,N,,,
284.0,Não há nenhum gato que é siamês e branco no jardim carregando um novelo de lã nas suas patas,Não tem um gato siamês e branco carregando um novelo de lã no jardim,1,Entailment,OK,N,,,
285.0,Um gato preto não está comendo ração do prato,O gato preto está dormindo no sofá.,2,Neutral,OK,N,,,
286.0,Um homem de patins não está no céu próximo a uma montanha,O homem de patins está em algum lugar que não é o céu próximo a uma montanha,1,Entailment,OK,N,,,
287.0,A pessoa é encorajada a explorar seu potencial e iniciar uma semana intensa de treinamento,A pessoa é desencorajada a explorar seu potencial e iniciar uma semana de treinamento,0,Contradiction,OK,N,,,
288.0,Uma enfermeira está presente e a previsão de publicação dos editais é amanhã,A enfermeira tem cabelo castanho.,2,Neutral,OK,N,,,
289.0,Uma mulher está abotoando um casaco,A mulher está desabotoando um casaco.,0,Contradiction,OK,N,,,
290.0,Soldados estão alinhados para comemorar o dia da independência,O dia da independência é um feriado nacional.,2,Neutral,OK,N,,,
291.0,Não há nenhuma mulher loira com chapéu de palha em pé ao lado de um carrinho de sorvete,Não há nenhuma loira de chapéu perto de um carrinho de sorvete,1,Entailment,OK,N,,,
292.0,O atleta está participando de um arremesso de peso em uma olimpíada,O atleta está assistindo a olimpíada de casa,0,Contradiction,OK,N,,,
293.0,Uma mulher está praticando ioga ao pôr do sol na areia,A mulher está em sua casa assistindo televisão.,0,Contradiction,OK,N,,,
294.0,A pessoa é encorajada a explorar seu potencial e iniciar uma semana intensa de treinamento,A pessoa está começando uma semana de treinamento intensivo,1,Entailment,OK,N,,,
295.0,A energia elétrica não deve ser interrompida durante a pandemia,"Durante a pandemia, a energia elétrica deve permanecer ininterrupta.",1,Entailment,OK,N,,,
296.0,O gato está comendo ração de um prato,O gato está se alimentando.,1,Entailment,OK,N,,,
297.0,Duas crianças estão sorrindo enquanto brincam no tapete da sala,As crianças estão brincando no tapete da sala.,1,Entailment,OK,N,,,
298.0,Algumas crias de cachorro estão com sede,Há filhotes de cachorro buscando água,1,Entailment,OK,N,,,
299.0,Três gatinhos estão se divertindo em um jardim florido,Gatinhos estão brincando entre flores,1,Entailment,OK,N,,,
300.0,O menino de patins está deslizando na pista,O menino gosta de jogar futebol.,2,Neutral,OK,N,,,
301.0,Uma mulher está partindo uma corrente com um machado,A mulher está usando um chapéu enquanto trabalha.,2,Neutral,OK,N,,,
302.0,Uma criança está correndo atrás de uma bola em um campo de futebol,Uma criança está perseguindo uma bola no campo de futebol,1,Entailment,OK,N,,,
303.0,Um gato com pelagem branca e laço azul está deitado no sofá,Existe um gato branco no sofá.,1,Entailment,OK,N,,,
304.0,Uma turma de jovens está disputando uma partida de vôlei na areia da praia,Os jovens estão usando uniformes azuis para a partida de vôlei,2,Neutral,OK,N,,,
305.0,A garota está equilibrando-se em um monociclo sobre uma ponte de corda,A garota não está em uma ponte de corda e nem está em um monociclo,0,Contradiction,OK,N,,,
